"freq_hz","gain_db"
164154663.086,-0.545298989264
164209472.656,-0.513169901344
164264282.227,-0.558858326175
164319091.797,-0.587352851853
164373901.367,-0.516644140624
164428710.938,-0.484795921959
164483520.508,-0.543405413704
164538330.078,-0.513507489063
164593139.648,-0.544642656627
164647949.219,-0.549864728212
164702758.789,-0.524263151243
164757568.359,-0.555477076792
164812377.93,-0.532391443932
164867187.5,-0.520325648535
164921997.07,-0.547811433703
164976806.641,-0.520300660422
165031616.211,-0.527770835449
165086425.781,-0.53179287563
165141235.352,-0.523741674646
165196044.922,-0.560355599861
165250854.492,-0.53636109769
165305664.062,-0.520104081732
165360473.633,-0.534689272368
165415283.203,-0.556508286985
165470092.773,-0.538088908722
165524902.344,-0.536714859955
165579711.914,-0.563782503698
165634521.484,-0.546784116096
165689331.055,-0.533256258761
165744140.625,-0.573708721239
165798950.195,-0.541311705488
165853759.766,-0.521770459005
165908569.336,-0.527479740315
165963378.906,-0.555491745144
166018188.477,-0.531399398982
166072998.047,-0.52210373209
166127807.617,-0.521477155549
166182617.188,-0.527855276491
166237426.758,-0.557363163587
166292236.328,-0.495702668785
166347045.898,-0.541590140768
166401855.469,-0.525181763981
166456665.039,-0.553797399811
166511474.609,-0.559163500227
166566284.18,-0.535114230179
166621093.75,-0.527767112477
166675903.32,-0.54335827171
166730712.891,-0.524540970532
166785522.461,-0.516870113763
166840332.031,-0.548003938568
166895141.602,-0.536306492127
166949951.172,-0.58829294044
167004760.742,-0.573537247807
167059570.312,-0.522627543826
167114379.883,-0.552295215558
167169189.453,-0.529218759229
167223999.023,-0.541077862251
167278808.594,-0.52458181384
167333618.164,-0.522044479914
167388427.734,-0.569400802359
167443237.305,-0.517395586276
167498046.875,-0.558034024619
167552856.445,-0.536401020506
167607666.016,-0.521686531694
167662475.586,-0.56196117027
167717285.156,-0.560101097141
167772094.727,-0.536578733079
167826904.297,-0.555434905554
167881713.867,-0.551139730243
167936523.438,-0.558500601726
167991333.008,-0.558357169199
168046142.578,-0.55438012009
168100952.148,-0.572547125168
168155761.719,-0.509601019393
168210571.289,-0.534299341132
168265380.859,-0.534164400551
168320190.43,-0.520771742187
168375000.0,-0.480738321731
168429809.57,-0.528387942445
168484619.141,-0.55752634293
168539428.711,-0.543878531431
168594238.281,-0.54335509183
168649047.852,-0.562038933454
168703857.422,-0.556641930103
168758666.992,-0.538365946366
168813476.562,-0.528548056032
168868286.133,-0.541783879957
168923095.703,-0.564522099414
168977905.273,-0.583045263561
169032714.844,-0.532870976561
169087524.414,-0.584945289868
169142333.984,-0.537527026792
169197143.555,-0.550818475996
169251953.125,-0.527434196583
169306762.695,-0.585696205144
169361572.266,-0.574659953349
169416381.836,-0.543139660381
169471191.406,-0.518211103279
169526000.977,-0.580871099348
169580810.547,-0.516098140073
169635620.117,-0.577056290684
169690429.688,-0.549657014465
169745239.258,-0.557572602119
169800048.828,-0.553895975414
169854858.398,-0.537453670718
169909667.969,-0.553175636156
169964477.539,-0.592398061813
170019287.109,-0.589381062919
170074096.68,-0.549779937767
170128906.25,-0.546002670845
170183715.82,-0.550314583145
170238525.391,-0.527277925809
170293334.961,-0.544777764132
170348144.531,-0.560375871337
170402954.102,-0.567538420156
170457763.672,-0.543469966472
170512573.242,-0.559237064344
170567382.812,-0.571670770818
170622192.383,-0.595011680271
170677001.953,-0.578673257804
170731811.523,-0.552424347615
170786621.094,-0.554382829858
170841430.664,-0.577908891561
170896240.234,-0.524481051877
170951049.805,-0.512125093124
171005859.375,-0.52754524492
171060668.945,-0.557632420766
171115478.516,-0.551263730863
171170288.086,-0.538694618987
171225097.656,-0.554220724937
171279907.227,-0.530986774383
171334716.797,-0.583427962373
171389526.367,-0.548393271717
171444335.938,-0.550186310025
171499145.508,-0.546478617348
171553955.078,-0.548926552418
171608764.648,-0.586753325376
171663574.219,-0.573588961304
171718383.789,-0.556285504438
171773193.359,-0.540763389568
171828002.93,-0.52473118014
171882812.5,-0.513965595561
171937622.07,-0.543694398157
171992431.641,-0.541697339932
172047241.211,-0.549363254605
172102050.781,-0.587350041129
172156860.352,-0.593053449899
172211669.922,-0.584841030871
172266479.492,-0.555339802546
172321289.062,-0.561170284414
172376098.633,-0.567969003071
172430908.203,-0.541553348782
172485717.773,-0.573837931182
172540527.344,-0.56664029732
172595336.914,-0.553913985426
172650146.484,-0.580198305108
172704956.055,-0.564868895677
172759765.625,-0.516870508831
172814575.195,-0.55084308288
172869384.766,-0.573606732957
172924194.336,-0.581082636937
172979003.906,-0.527290677547
173033813.477,-0.576812423616
173088623.047,-0.551655745838
173143432.617,-0.549285001604
173198242.188,-0.553867287053
173253051.758,-0.538207217277
173307861.328,-0.537919074089
173362670.898,-0.539598179974
173417480.469,-0.536212362637
173472290.039,-0.579886197969
173527099.609,-0.531898723206
173581909.18,-0.569650651966
173636718.75,-0.581444231301
173691528.32,-0.551979372021
173746337.891,-0.539053892413
173801147.461,-0.588318162194
173855957.031,-0.584935176876
173910766.602,-0.566512660011
173965576.172,-0.581083759606
174020385.742,-0.560191994958
174075195.312,-0.56480849793
174130004.883,-0.560612033019
174184814.453,-0.56865317888
174239624.023,-0.551551964354
174294433.594,-0.556817203385
174349243.164,-0.556837617839
174404052.734,-0.588056714503
174458862.305,-0.56099834747
174513671.875,-0.526238507873
174568481.445,-0.58413094841
174623291.016,-0.559625490772
174678100.586,-0.596064633281
174732910.156,-0.59661715959
174787719.727,-0.531705424485
174842529.297,-0.588179605006
174897338.867,-0.564502767196
174952148.438,-0.585194831379
175006958.008,-0.57038700813
175061767.578,-0.573144773648
175116577.148,-0.593353798796
175171386.719,-0.590324965868
175226196.289,-0.601614252187
175281005.859,-0.570102241213
175335815.43,-0.576431749179
175390625.0,-0.535341404482
175445434.57,-0.561501725253
175500244.141,-0.562061288631
175555053.711,-0.572888239751
175609863.281,-0.560416574192
175664672.852,-0.566417394033
175719482.422,-0.572361772401
175774291.992,-0.565890751543
175829101.562,-0.588572877984
175883911.133,-0.589820325507
175938720.703,-0.586849520273
175993530.273,-0.570207666788
176048339.844,-0.561880055332
176103149.414,-0.594210812004
176157958.984,-0.56234784429
176212768.555,-0.592508210914
176267578.125,-0.550283290842
176322387.695,-0.549764811007
176377197.266,-0.586926606202
176432006.836,-0.561328098826
176486816.406,-0.583370274586
176541625.977,-0.550863150734
176596435.547,-0.583248563091
176651245.117,-0.563668687913
176706054.688,-0.578561134856
176760864.258,-0.536162520867
176815673.828,-0.573885965599
176870483.398,-0.589965925911
176925292.969,-0.563871481764
176980102.539,-0.573176151065
177034912.109,-0.595891470264
177089721.68,-0.59446780416
177144531.25,-0.573372825395
177199340.82,-0.599056406186
177254150.391,-0.547596019813
177308959.961,-0.575276552076
177363769.531,-0.579210750816
177418579.102,-0.578297388856
177473388.672,-0.617788421662
177528198.242,-0.594841213916
177583007.812,-0.595361563514
177637817.383,-0.586767136198
177692626.953,-0.586014751239
177747436.523,-0.572991491822
177802246.094,-0.578734810445
177857055.664,-0.55083902154
177911865.234,-0.566936906704
177966674.805,-0.581529161023
178021484.375,-0.543035366781
178076293.945,-0.557983612723
178131103.516,-0.560433094871
178185913.086,-0.535888004551
178240722.656,-0.596653696723
178295532.227,-0.619088944477
178350341.797,-0.556731559414
178405151.367,-0.597264330831
178459960.938,-0.567309075832
178514770.508,-0.587222516461
178569580.078,-0.595841502108
178624389.648,-0.602842805027
178679199.219,-0.574436237741
178734008.789,-0.556626699683
178788818.359,-0.558096083105
178843627.93,-0.553116834973
178898437.5,-0.563761417601
178953247.07,-0.574665718542
179008056.641,-0.574071943858
179062866.211,-0.574514144553
179117675.781,-0.581407501114
179172485.352,-0.552150952268
179227294.922,-0.547034975276
179282104.492,-0.601495412205
179336914.062,-0.591672192831
179391723.633,-0.574517907816
179446533.203,-0.568857005272
179501342.773,-0.583642432867
179556152.344,-0.569262847388
179610961.914,-0.591023844954
179665771.484,-0.595221011489
179720581.055,-0.594620237052
179775390.625,-0.606003779626
179830200.195,-0.591137254639
179885009.766,-0.531581267497
179939819.336,-0.593013324537
179994628.906,-0.611459203069
180049438.477,-0.576925542905
180104248.047,-0.572031262269
180159057.617,-0.590130093811
180213867.188,-0.559500852212
180268676.758,-0.564322630211
180323486.328,-0.559636502545
180378295.898,-0.575046078047
180433105.469,-0.583571182235
180487915.039,-0.585843192639
180542724.609,-0.574117018565
180597534.18,-0.560325113017
180652343.75,-0.556191100392
180707153.32,-0.593476839282
180761962.891,-0.57081147348
180816772.461,-0.576790953715
180871582.031,-0.577488539452
180926391.602,-0.594299209155
180981201.172,-0.576092598926
181036010.742,-0.571654207335
181090820.312,-0.604622913343
181145629.883,-0.590067495529
181200439.453,-0.560186727781
181255249.023,-0.600219960401
181310058.594,-0.560965621153
181364868.164,-0.609169800758
181419677.734,-0.571694055821
181474487.305,-0.579335395217
181529296.875,-0.600031006601
181584106.445,-0.589344667262
181638916.016,-0.578436993525
181693725.586,-0.581269565195
181748535.156,-0.56435026937
181803344.727,-0.544749294985
181858154.297,-0.584231498917
181912963.867,-0.574447847609
181967773.438,-0.58958715004
182022583.008,-0.609506216713
182077392.578,-0.546630648023
182132202.148,-0.591620183176
182187011.719,-0.577221814045
182241821.289,-0.586400682508
182296630.859,-0.627305008346
182351440.43,-0.591276308116
182406250.0,-0.54188989185
182461059.57,-0.583028335734
182515869.141,-0.57559906007
182570678.711,-0.591460621119
182625488.281,-0.580470585395
182680297.852,-0.576373353211
182735107.422,-0.577467466828
182789916.992,-0.575817068858
182844726.562,-0.566930112676
182899536.133,-0.566254599543
182954345.703,-0.550131371113
183009155.273,-0.615468927165
183063964.844,-0.610045198413
183118774.414,-0.571675731874
183173583.984,-0.568404186217
183228393.555,-0.575439204592
183283203.125,-0.55870786132
183338012.695,-0.610618641181
183392822.266,-0.546822066269
183447631.836,-0.585051076381
183502441.406,-0.568080373184
183557250.977,-0.610508274004
183612060.547,-0.590281008396
183666870.117,-0.575316193561
183721679.688,-0.523451640776
183776489.258,-0.569472380723
183831298.828,-0.568747934173
183886108.398,-0.562603836161
183940917.969,-0.564215030885
183995727.539,-0.544544529385
184050537.109,-0.533834008188
184105346.68,-0.566509862742
184160156.25,-0.581243021052
184214965.82,-0.566434496999
184269775.391,-0.542596995385
184324584.961,-0.559188792739
184379394.531,-0.594677028722
184434204.102,-0.58144543426
184489013.672,-0.582791994863
184543823.242,-0.596996951541
184598632.812,-0.56546045452
184653442.383,-0.567061678926
184708251.953,-0.587531457042
184763061.523,-0.611811383069
184817871.094,-0.577377168185
184872680.664,-0.600448391231
184927490.234,-0.590928280907
184982299.805,-0.554855471173
185037109.375,-0.580798531017
185091918.945,-0.595695704591
185146728.516,-0.605482637299
185201538.086,-0.585355046354
185256347.656,-0.552547906927
185311157.227,-0.601104753716
185365966.797,-0.580306702046
185420776.367,-0.608672246718
185475585.938,-0.564804343619
185530395.508,-0.58112626083
185585205.078,-0.615808579807
185640014.648,-0.594050270006
185694824.219,-0.60241503645
185749633.789,-0.578459833981
185804443.359,-0.549280623298
185859252.93,-0.597988237029
185914062.5,-0.560474356939
185968872.07,-0.605859253544
186023681.641,-0.577299610601
186078491.211,-0.617881667162
186133300.781,-0.600415044091
186188110.352,-0.604242937659
186242919.922,-0.600654923663
186297729.492,-0.606698088035
186352539.062,-0.602866983108
186407348.633,-0.577534611135
186462158.203,-0.598553970843
186516967.773,-0.589210656744
186571777.344,-0.617253006417
186626586.914,-0.605068316514
186681396.484,-0.577219971301
186736206.055,-0.627654341908
186791015.625,-0.589734269286
186845825.195,-0.616917606962
186900634.766,-0.618777184694
186955444.336,-0.608581135535
187010253.906,-0.609838057499
187065063.477,-0.621734059526
187119873.047,-0.578045839302
187174682.617,-0.605439655123
187229492.188,-0.591528866339
187284301.758,-0.613696245444
187339111.328,-0.569244933556
187393920.898,-0.589034553286
187448730.469,-0.592464552943
187503540.039,-0.572014857458
187558349.609,-0.602952252212
187613159.18,-0.606124840052
187667968.75,-0.60264906287
187722778.32,-0.619031670893
187777587.891,-0.592838916202
187832397.461,-0.577449919739
187887207.031,-0.588564443447
187942016.602,-0.606999866107
187996826.172,-0.613181207607
188051635.742,-0.597917716676
188106445.312,-0.585290269347
188161254.883,-0.617079158239
188216064.453,-0.610499473816
188270874.023,-0.618546170085
188325683.594,-0.627316030972
188380493.164,-0.615665747866
188435302.734,-0.610480258788
188490112.305,-0.607953254728
188544921.875,-0.616658716997
188599731.445,-0.611519526302
188654541.016,-0.58653733625
188709350.586,-0.598445117513
188764160.156,-0.604399422663
188818969.727,-0.57210848575
188873779.297,-0.60851084646
188928588.867,-0.613395779085
188983398.438,-0.608731401414
189038208.008,-0.605440784106
189093017.578,-0.574394762742
189147827.148,-0.602344605347
189202636.719,-0.598661136069
189257446.289,-0.604569700233
189312255.859,-0.565913366289
189367065.43,-0.597547020637
189421875.0,-0.547795995484
189476684.57,-0.561863369474
189531494.141,-0.596337185901
189586303.711,-0.629727173011
189641113.281,-0.629067686999
189695922.852,-0.592696194444
189750732.422,-0.614102744311
189805541.992,-0.616167903341
189860351.562,-0.587479416642
189915161.133,-0.612851130767
189969970.703,-0.634984747502
190024780.273,-0.632527921349
190079589.844,-0.623438118084
190134399.414,-0.616976793219
190189208.984,-0.597436904653
190244018.555,-0.596886044673
190298828.125,-0.599677847735
190353637.695,-0.623261835868
190408447.266,-0.632557458644
190463256.836,-0.598062059219
190518066.406,-0.605273859195
190572875.977,-0.593254564761
190627685.547,-0.583628311027
190682495.117,-0.606496430335
190737304.688,-0.63146990457
190792114.258,-0.620271392089
190846923.828,-0.610416478423
190901733.398,-0.618131733497
190956542.969,-0.601366424149
191011352.539,-0.608955680086
191066162.109,-0.606616052553
191120971.68,-0.579036895887
191175781.25,-0.580457436014
191230590.82,-0.586909261749
191285400.391,-0.614699270088
191340209.961,-0.605383125742
191395019.531,-0.581455619326
191449829.102,-0.585478823692
191504638.672,-0.5745203099
191559448.242,-0.635956968823
191614257.812,-0.621966781807
191669067.383,-0.620753848751
191723876.953,-0.649928168611
191778686.523,-0.621691401872
191833496.094,-0.608100432624
191888305.664,-0.61264175582
191943115.234,-0.590785541553
191997924.805,-0.636545620502
192052734.375,-0.601130130546
192107543.945,-0.578688084858
192162353.516,-0.602268373427
192217163.086,-0.595451432304
192271972.656,-0.62802631983
192326782.227,-0.635871455287
192381591.797,-0.614733211975
192436401.367,-0.630509636728
192491210.938,-0.639150191992
192546020.508,-0.640026126773
192600830.078,-0.637524771745
192655639.648,-0.634510774134
192710449.219,-0.620448200327
192765258.789,-0.662638933924
192820068.359,-0.629371834402
192874877.93,-0.641713959581
192929687.5,-0.559970379999
192984497.07,-0.641051024861
193039306.641,-0.607122487086
193094116.211,-0.610622758811
193148925.781,-0.610252429938
193203735.352,-0.611904096518
193258544.922,-0.630648091038
193313354.492,-0.615935168239
193368164.062,-0.643438161212
193422973.633,-0.635677777007
193477783.203,-0.608425790938
193532592.773,-0.626141873408
193587402.344,-0.628004514187
193642211.914,-0.634235734171
193697021.484,-0.638673488519
193751831.055,-0.610249685085
193806640.625,-0.6016865246
193861450.195,-0.621701115153
193916259.766,-0.605834494257
193971069.336,-0.607159838769
194025878.906,-0.664095099392
194080688.477,-0.636595571855
194135498.047,-0.615333946461
194190307.617,-0.616558625638
194245117.188,-0.610839868401
194299926.758,-0.657990612389
194354736.328,-0.63342459761
194409545.898,-0.611014435936
194464355.469,-0.618222479111
194519165.039,-0.645499496204
194573974.609,-0.617422494874
194628784.18,-0.634308876215
194683593.75,-0.5949500574
194738403.32,-0.62664402618
194793212.891,-0.66489498044
194848022.461,-0.67038948772
194902832.031,-0.64604915003
194957641.602,-0.659432972295
195012451.172,-0.639177823869
195067260.742,-0.603553696792
195122070.312,-0.619786723582
195176879.883,-0.590792051523
195231689.453,-0.627673389905
195286499.023,-0.602120828977
195341308.594,-0.602605705784
195396118.164,-0.605792234431
195450927.734,-0.663984427403
195505737.305,-0.61312069972
195560546.875,-0.644575505264
195615356.445,-0.613104138963
195670166.016,-0.667246838139
195724975.586,-0.648758063759
195779785.156,-0.635121233496
195834594.727,-0.640405669381
195889404.297,-0.64046542049
195944213.867,-0.654121351647
195999023.438,-0.621812657552
196053833.008,-0.634032387901
196108642.578,-0.628718564038
196163452.148,-0.605127502778
196218261.719,-0.642859718111
196273071.289,-0.633108317323
196327880.859,-0.651846277911
196382690.43,-0.623153171205
196437500.0,-0.568172397592
196492309.57,-0.607681989239
196547119.141,-0.656911278415
196601928.711,-0.649294363413
196656738.281,-0.659399169156
196711547.852,-0.619459623139
196766357.422,-0.610640440443
196821166.992,-0.638138417476
196875976.562,-0.639137432625
196930786.133,-0.665918650692
196985595.703,-0.64793981309
197040405.273,-0.671497804597
197095214.844,-0.62371506647
197150024.414,-0.647538114705
197204833.984,-0.62043590039
197259643.555,-0.650619757234
197314453.125,-0.644063138797
197369262.695,-0.630005739237
197424072.266,-0.622568517774
197478881.836,-0.632483778073
197533691.406,-0.665457151581
197588500.977,-0.636351181198
197643310.547,-0.673351498555
197698120.117,-0.664404979616
197752929.688,-0.629806402401
197807739.258,-0.657404433429
197862548.828,-0.639015123404
197917358.398,-0.623080135828
197972167.969,-0.662754065836
198026977.539,-0.627787841759
198081787.109,-0.650477323993
198136596.68,-0.652684504529
198191406.25,-0.636718543973
198246215.82,-0.643092843132
198301025.391,-0.645429502339
198355834.961,-0.68410122779
198410644.531,-0.639412620649
198465454.102,-0.62033232336
198520263.672,-0.637073184523
198575073.242,-0.632913788386
198629882.812,-0.659372633061
198684692.383,-0.650629290976
198739501.953,-0.623082402983
198794311.523,-0.656461750674
198849121.094,-0.629562312392
198903930.664,-0.667142711235
198958740.234,-0.682336513481
199013549.805,-0.633962822122
199068359.375,-0.662650046594
199123168.945,-0.66212198105
199177978.516,-0.638677470312
199232788.086,-0.637486426843
199287597.656,-0.670574487713
199342407.227,-0.615157023018
199397216.797,-0.641303729854
199452026.367,-0.661438197671
199506835.938,-0.630150016804
199561645.508,-0.633522886989
199616455.078,-0.645340790805
199671264.648,-0.62497070637
199726074.219,-0.658270181181
199780883.789,-0.659506621589
199835693.359,-0.653265643863
199890502.93,-0.683715137822
199945312.5,-0.637932857216
200000122.07,-0.629531335836
200054931.641,-0.658853701268
200109741.211,-0.675935050151
200164550.781,-0.64822582088
200219360.352,-0.65539176973
200274169.922,-0.67623716983
200328979.492,-0.683141814033
200383789.062,-0.672268258829
200438598.633,-0.706088448675
200493408.203,-0.685849161785
200548217.773,-0.664085944733
200603027.344,-0.680066386295
200657836.914,-0.675357589569
200712646.484,-0.669368200404
200767456.055,-0.669733701671
200822265.625,-0.660066789026
200877075.195,-0.680525994525
200931884.766,-0.666926694725
200986694.336,-0.665215791705
201041503.906,-0.637474972182
201096313.477,-0.645235071812
201151123.047,-0.684346924346
201205932.617,-0.656983089661
201260742.188,-0.683791909678
201315551.758,-0.666132817984
201370361.328,-0.646192984749
201425170.898,-0.669637617525
201479980.469,-0.646465526755
201534790.039,-0.659025637501
201589599.609,-0.655741493555
201644409.18,-0.66645805518
201699218.75,-0.639397259724
201754028.32,-0.706213321831
201808837.891,-0.624747705168
201863647.461,-0.688949076081
201918457.031,-0.657060043258
201973266.602,-0.676793023308
202028076.172,-0.648619763927
202082885.742,-0.657263736135
202137695.312,-0.667521440855
202192504.883,-0.676214628977
202247314.453,-0.657726977141
202302124.023,-0.689674697652
202356933.594,-0.673626979056
202411743.164,-0.734489939525
202466552.734,-0.720490666517
202521362.305,-0.685158100879
202576171.875,-0.688825602587
202630981.445,-0.724385806181
202685791.016,-0.673748300871
202740600.586,-0.666676420195
202795410.156,-0.637332644441
202850219.727,-0.660252329797
202905029.297,-0.669799259451
202959838.867,-0.694503587173
203014648.438,-0.667564223837
203069458.008,-0.694916650599
203124267.578,-0.683600187849
203179077.148,-0.68539416471
203233886.719,-0.682571849382
203288696.289,-0.677258188239
203343505.859,-0.716601168271
203398315.43,-0.700263513453
203453125.0,-0.623469537071
203507934.57,-0.662899844047
203562744.141,-0.670755238679
203617553.711,-0.715254412246
203672363.281,-0.65123509318
203727172.852,-0.650176339135
203781982.422,-0.686359580822
203836791.992,-0.685962856889
203891601.562,-0.675124938746
203946411.133,-0.670279883035
204001220.703,-0.709323681357
204056030.273,-0.663305581032
204110839.844,-0.668610861181
204165649.414,-0.648397581193
204220458.984,-0.678779627133
204275268.555,-0.679312264894
204330078.125,-0.66773552359
204384887.695,-0.677419458138
204439697.266,-0.68910716345
204494506.836,-0.683799381663
204549316.406,-0.698973064217
204604125.977,-0.697528964064
204658935.547,-0.665121197337
204713745.117,-0.665670887277
204768554.688,-0.667708609285
204823364.258,-0.670661997092
204878173.828,-0.685562144178
204932983.398,-0.687644478994
204987792.969,-0.670507690346
205042602.539,-0.69746595163
205097412.109,-0.686750671567
205152221.68,-0.68648068373
205207031.25,-0.681550319729
205261840.82,-0.673142872408
205316650.391,-0.67770388823
205371459.961,-0.691494711025
205426269.531,-0.712374446062
205481079.102,-0.685108409188
205535888.672,-0.683379246122
205590698.242,-0.716151210506
205645507.812,-0.686943847238
205700317.383,-0.708688498902
205755126.953,-0.725405939331
205809936.523,-0.702038249799
205864746.094,-0.707378702611
205919555.664,-0.698361143428
205974365.234,-0.70843877896
206029174.805,-0.702816615701
206083984.375,-0.708088171292
206138793.945,-0.701506033054
206193603.516,-0.703142962308
206248413.086,-0.7024031301
206303222.656,-0.680151461837
206358032.227,-0.692702059433
206412841.797,-0.688709366433
206467651.367,-0.693882831179
206522460.938,-0.690011734445
206577270.508,-0.653497860448
206632080.078,-0.689993808922
206686889.648,-0.720706051421
206741699.219,-0.701021446869
206796508.789,-0.706263420663
206851318.359,-0.713650529949
206906127.93,-0.710061389226
206960937.5,-0.692229643163
207015747.07,-0.694077723532
207070556.641,-0.678426157074
207125366.211,-0.683304287771
207180175.781,-0.719363485863
207234985.352,-0.702042207658
207289794.922,-0.655898539891
207344604.492,-0.692449061048
207399414.062,-0.639124998374
207454223.633,-0.661325306159
207509033.203,-0.698038533491
207563842.773,-0.710151515303
207618652.344,-0.70577549749
207673461.914,-0.690459403162
207728271.484,-0.692553302825
207783081.055,-0.672573153743
207837890.625,-0.683151337338
207892700.195,-0.738872631565
207947509.766,-0.711115758327
208002319.336,-0.703232532535
208057128.906,-0.6747912676
208111938.477,-0.718175849717
208166748.047,-0.727955786496
208221557.617,-0.722434734449
208276367.188,-0.690596903625
208331176.758,-0.710811780967
208385986.328,-0.712859804778
208440795.898,-0.69334544107
208495605.469,-0.727002559361
208550415.039,-0.734690816615
208605224.609,-0.698342359557
208660034.18,-0.749667261991
208714843.75,-0.688060671282
208769653.32,-0.714305456935
208824462.891,-0.716061373446
208879272.461,-0.733927815513
208934082.031,-0.700161229362
208988891.602,-0.713627711398
209043701.172,-0.719203962183
209098510.742,-0.691029499265
209153320.312,-0.710171919908
209208129.883,-0.702512888794
209262939.453,-0.712993056477
209317749.023,-0.730701433458
209372558.594,-0.728438161161
209427368.164,-0.710365066225
209482177.734,-0.730627894874
209536987.305,-0.723741539048
209591796.875,-0.71681545026
209646606.445,-0.717375280821
209701416.016,-0.71038662843
209756225.586,-0.728442972734
209811035.156,-0.699181616502
209865844.727,-0.714744224791
209920654.297,-0.717892729047
209975463.867,-0.702505467006
210030273.438,-0.76113836482
210085083.008,-0.706168175603
210139892.578,-0.712994709749
210194702.148,-0.739582939349
210249511.719,-0.710903161976
210304321.289,-0.717465724306
210359130.859,-0.692942565547
210413940.43,-0.724007472053
210468750.0,-0.652532547136
210523559.57,-0.740604652313
210578369.141,-0.755563808277
210633178.711,-0.712321631858
210687988.281,-0.747764047869
210742797.852,-0.69273242023
210797607.422,-0.716728164235
210852416.992,-0.709908815244
210907226.562,-0.720369853594
210962036.133,-0.772439385604
211016845.703,-0.724427992686
211071655.273,-0.734846091501
211126464.844,-0.737866041416
211181274.414,-0.713549583571
211236083.984,-0.706809840838
211290893.555,-0.722667365285
211345703.125,-0.698983116685
211400512.695,-0.734381612643
211455322.266,-0.721117308093
211510131.836,-0.71917258795
211564941.406,-0.709891798663
211619750.977,-0.687392514658
211674560.547,-0.72582866811
211729370.117,-0.73483819885
211784179.688,-0.718323334676
211838989.258,-0.729356272731
211893798.828,-0.743670568198
211948608.398,-0.745990521457
212003417.969,-0.735703734248
212058227.539,-0.705190920191
212113037.109,-0.723030585923
212167846.68,-0.736070373774
212222656.25,-0.719573019641
212277465.82,-0.712164184875
212332275.391,-0.756484833996
212387084.961,-0.728826256576
212441894.531,-0.728926065257
212496704.102,-0.712604802845
212551513.672,-0.722911856492
212606323.242,-0.740630191977
212661132.812,-0.739499685699
212715942.383,-0.735022724472
212770751.953,-0.723894516905
212825561.523,-0.731640363349
212880371.094,-0.752640645314
212935180.664,-0.751357558558
212989990.234,-0.71919137935
213044799.805,-0.706608103088
213099609.375,-0.728096718971
213154418.945,-0.710570696359
213209228.516,-0.74146384916
213264038.086,-0.708877119646
213318847.656,-0.727355775574
213373657.227,-0.734194954486
213428466.797,-0.749547135228
213483276.367,-0.767981684159
213538085.938,-0.765252031104
213592895.508,-0.704837109256
213647705.078,-0.744687497805
213702514.648,-0.752946146396
213757324.219,-0.752213296871
213812133.789,-0.695653232434
213866943.359,-0.703395099793
213921752.93,-0.774825238779
213976562.5,-0.742464032928
214031372.07,-0.702170345296
214086181.641,-0.720182968668
214140991.211,-0.719422843082
214195800.781,-0.73927105826
214250610.352,-0.74576904815
214305419.922,-0.750244266888
214360229.492,-0.760685775042
214415039.062,-0.735447719877
214469848.633,-0.731690092199
214524658.203,-0.725158655023
214579467.773,-0.741303095621
214634277.344,-0.73810748205
214689086.914,-0.714428995455
214743896.484,-0.744076345681
214798706.055,-0.757885197353
214853515.625,-0.731756508914
214908325.195,-0.751162330389
214963134.766,-0.714625473593
215017944.336,-0.74755006658
215072753.906,-0.759153588513
215127563.477,-0.739838116322
215182373.047,-0.758676394736
215237182.617,-0.727364401077
215291992.188,-0.743291466088
215346801.758,-0.747823294552
215401611.328,-0.764639651471
215456420.898,-0.744634955326
215511230.469,-0.759128858695
215566040.039,-0.7717732037
215620849.609,-0.753808706453
215675659.18,-0.745603387837
215730468.75,-0.722480050091
215785278.32,-0.79017573014
215840087.891,-0.779334879321
215894897.461,-0.742600526484
215949707.031,-0.772671861052
216004516.602,-0.76963163945
216059326.172,-0.754035513601
216114135.742,-0.766961294785
216168945.312,-0.750233761562
216223754.883,-0.755734189989
216278564.453,-0.771635203698
216333374.023,-0.78012638452
216388183.594,-0.730585482104
216442993.164,-0.757429939955
216497802.734,-0.76537460106
216552612.305,-0.7629132393
216607421.875,-0.729344656154
216662231.445,-0.738392671989
216717041.016,-0.770984810995
216771850.586,-0.764261976756
216826660.156,-0.765696897069
216881469.727,-0.781734098664
216936279.297,-0.747523402984
216991088.867,-0.729114156512
217045898.438,-0.755931126518
217100708.008,-0.752996954094
217155517.578,-0.77736593402
217210327.148,-0.764977118856
217265136.719,-0.753232896483
217319946.289,-0.740443847385
217374755.859,-0.751170085975
217429565.43,-0.790000794464
217484375.0,-0.72700794986
217539184.57,-0.767967201156
217593994.141,-0.766501737486
217648803.711,-0.768729759263
217703613.281,-0.778602934655
217758422.852,-0.779405805868
217813232.422,-0.767749208494
217868041.992,-0.754284864929
217922851.562,-0.750455962953
217977661.133,-0.78342600247
218032470.703,-0.754674692829
218087280.273,-0.800746362511
218142089.844,-0.799146605006
218196899.414,-0.777992529569
218251708.984,-0.791012136174
218306518.555,-0.766484246646
218361328.125,-0.788874357297
218416137.695,-0.769537171908
218470947.266,-0.770965207729
218525756.836,-0.737645563968
218580566.406,-0.76818210709
218635375.977,-0.761499551093
218690185.547,-0.784605987691
218744995.117,-0.759615627545
218799804.688,-0.775150249446
218854614.258,-0.779880162174
